fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,SHAP_durat,SHAP_sW_10,SHAP_8_ny_,SHAP_3_8y_,SHAP_f_loa,SHAP_f_sta,SHAP_FWI_1,SHAP_wv100,SHAP_wv_85,SHAP_Cape_,SHAP_gT_8_,pred_log,actual_log,outlier,PredROS,PredErr,PctErr
44,IdanhaaNova_30062020,2020,1958,p,2020-06-30 19:30:00,2020-06-30 20:00:00,182.8125,182.833333,"airb, fops",1,1,174.25,348.5,2754.671347,2507.086067,68.221974,74.110082,22841.335506,26974.732447,2.5,0.5,4,294.21797558309,325.694238352088,22,2,Pastures,0,0,66.5745856353591,236,14.352,0.221082864899405,0.272653535483084,0.111680975004895,0.174566639608106,0.245286392126888,0.299939604574978,29.1459338234665,10.8051192422058,32.1043927164003,2737.45592060251,965.01779463896,3476.52998070204,8.25739539825439,29642.4877887182,4,54.0351769853744,439.638607229146,94.7621387452388,10.8187489475325,267.710351905089,21.8044206604181,272.767146593648,-1,-1,28.0237765539273,20.2055335804209,8.25196641515917,-7.86961511916438,-37.8835341980916,34.1761656952665,31.0150246707514,21.1035544720768,3.99369509794071,31.8508744604129,24.7901164555186,22.868620368404,27.9740862225698,53.2764627804088,87.379385606596,275.675223178934,246.250290810518,241.756310370506,249.059303957945,257.497513830465,-0.004687230400379,-0.165648772576608,0.079277093089926,-0.022680068840142,-0.052209747611834,5294.95993741794,14817.5181714631,30878.1012824538,57260.7280854407,94037.5322382782,-999,-8.53083903759528,-7.69191022799904,-6.29533762368644,-8.36603043413259,65.7479510226517,0.648886205033158,5.7901217183911,-0.177322580720894,7.79810622643903,-0.065813086234757,102.486762230267,0.773740665950781,-1,0,0,0,0,0,1,619.423835970699,-999,737.401428748056,2.59954461603883,-1,687.422450630507,-1,14.8221365290437,12401.0014774639,1.98012078006813,2819.68761,120,1,,,,,,,,,,,,,,1,1048.16918945312,1458.91687754687,58.1917348889672
45,Leiria_12072022,2022,2365,p,2022-07-12 12:00:00,2022-07-12 12:30:00,193.5,193.520833,airb,1,1,3,6,516.705396,516.705396,302.508651,302.508651,6516.436104,6516.436104,0.5,0.5,3,175.269877115885,258.545432339076,21,6,Coniferous Forests,0,0,0,233,23.23,0.101726653766638,0.142233949978053,0.054204550385478,0.078051803708083,0.11325202286244,0.163666381835944,37.4671936035156,6.78872680664063,15.3685789108276,5432.93603515625,995.544982910156,1617.67626953125,5.18267026543617,84243.6875,4,69.0775112956957,580.715126040231,97.3802607791249,15.5061061093398,107.808593793483,21.8347711614331,115.492832248279,-1,-1,31.5653991699219,25.0563354492188,11.0821838378906,-10.6653747558594,-36.7177734375,16.9389152526855,14.0865058898926,29.7796077728271,50.4390106201172,103.04468536377,27.346588286326,46.7941675590185,42.1475542478914,37.8989981503828,61.4829351712364,116.360919014145,135.604788089204,104.767282299577,163.900934501266,167.084339597486,-0.096626228428049,-0.311771702637224,-0.031480137967142,-0.019098503751608,0.086507067240947,5791.44189453125,15426.673828125,31699.810546875,58078.5703125,94563.546875,-11.6842479380519,-7.10233425527135,-8.99212078041065,-8.49223282139386,-7.26180275490205,30.5924911499023,-0.010658285580575,9.23385524749756,-0.072513535618782,4.07424402236938,0.152732461690903,66.2564596109485,-0.21269441889697,8153.27101562497,98.2525634765623,0,0,98.2525634765623,0.559999999999504,1,1060.4244873047,-999,638.393263610231,3.7280999137813,532.755264378304,624.490283465913,7.31864180241347,8.76878692462117,13673.2940673828,2.6676754264766,,0,1,,,,,,,,,,,,,,1,2259.32568359375,-1742.62028759375,-337.256065271234
46,Leiria_12072022,2022,2370,p,2022-07-12 13:00:00,2022-07-12 13:30:00,193.541667,193.5625,airb,2,1,60,120,1896.497742,2944.382532,319.165541,327.982042,23287.411853,33480.08304,1,0.5,3,161.680891927083,240.495510570299,21,4,Eucalyptus Forests,0,0,0,223,19.4177966101695,0.101493244597322,0.142114467306333,0.053741095364097,0.077794060707099,0.113048076629645,0.163607177734381,38.4544982910156,6.22720336914063,14.0182914733887,5821.76513671875,995.299987792969,1617.67626953125,4.90300074219704,89798.0390625,4,69.0775112956957,580.715126040231,97.3802607791249,15.4245381429714,109.871157224523,22.1258893642269,108.123710946626,-1,-1,32.873291015625,25.3877868652344,11.4060668945312,-10.4880676269531,-36.587890625,14.1682281494141,12.4096117019653,26.2671794891357,41.6039772033691,99.3324432373047,27.5404164422297,41.2905582863244,34.0540825343817,37.0338593130115,66.4813098847719,109.566070135656,135.319891300343,115.057922548248,158.431945279493,169.722195538263,-0.070378382396801,-0.296966328238133,-0.080657383939109,-0.022118346957941,0.154224971434176,5774.31298828125,15430.4248046875,31714.548828125,58112.4375,94642.3046875,-10.5947432786378,-8.16777263620831,-8.99699088655394,-8.54946944862106,-7.27502173084882,30.3387546539307,0.112644247710705,6.28808832168579,0.048533610999584,3.86077046394348,0.16556553542614,66.2799895178851,0.18980856498653,7763.52085937488,99.8474121093751,0,0,99.8474121093751,0.079999999999929,1,1260.02833496095,-999,624.484361254297,3.89781619226099,531.310555260227,615.435345005093,7.26657007213063,8.17919113832457,13770.2074050903,2.63778785730003,,60,2,,,,,,,,,,,,,,1,1798.23229980469,1146.15023219531,38.9266754485456
47,Leiria_12072022,2022,2376,p,2022-07-12 15:00:00,2022-07-12 16:00:00,193.625,193.666667,airb,3,2,175.5,175.5,2035.257826,2070.047486,250.815536,248.240052,16376.883005,18196.036856,1,1,3,235.560904255319,257.271593683809,21,4,Eucalyptus Forests,0,0,0,223,17.4286666666667,0.10098822137416,0.141852103769785,0.052833085954192,0.077240111827857,0.112596502602106,0.163473205566413,39.1051330566406,5.16213989257813,12.5742101669312,6129.88745117188,994.633422851562,1617.67626953125,4.64443072676659,60366.146484375,4,69.0775112956957,580.715126040231,97.3802607791249,9.81836050803898,124.533765994222,15.8788222919967,116.910659676474,0.003665974972923,0.003749464917151,34.4425201416016,25.802978515625,11.6683044433594,-10.7787933349609,-36.144660949707,12.5185413360596,12.208324432373,23.4138164520264,46.0367202758789,100.063022613525,24.2800762273221,22.8912219262896,20.0762106005219,39.1532843196739,67.3434163203304,113.018309382541,119.620133263894,165.329299665469,146.061899115983,179.443556343066,-0.036993805027662,-0.13210462010932,0.18311744702858,-0.141618339485804,-0.0506501411408,5739.93969726562,15429.7202148438,31748.9697265625,58148.248046875,94740.87109375,-11.8159713376181,-9.4269951982261,-9.09541416070779,-8.76539679966066,-7.07044021459156,34.3630390167236,0.06010539829731,3.07336449623108,0.32975347340107,5.10735845565796,0.112115098163486,51.2169774448561,0.823306423372117,7001.66709960946,98.6053466796874,0,0.134765625,98.6053466796874,0,1,1310.59708740233,128.01756347659,608.924590890237,4.09134938395757,506.033067564801,578.088784824781,-1,6.18079816958738,12215.1074409485,2.78075229655524,1868.627936,180,2,,,,,,,,,,,,,,1,712.954895019531,1357.09259098047,65.5585246308919
48,Lousa_15102017,2017,1312,p,2017-10-15 12:00:00,2017-10-15 13:00:00,288.5,288.541667,rep,1,2,305,305,1935.73355,1270.511174,17.956576,39.471945,20428.91896,12499.71243,2,1,4,214.583894810941,191.288357899357,22,4,Eucalyptus Forests,0,2.12014134275618,42.5795053003534,223,16.3912258064516,0.177782766934691,0.237275952573244,0.08917495995672,0.149754386506632,0.194572359126844,0.268753828572478,31.4376803694816,7.78180170721583,22.999966735093,3542.81903042322,982.183018227931,3181.02337202882,6.80822747512041,70647.0406945408,4,71.6931913899896,1024.19668034259,94.5851079443345,19.8874418191349,154.680239351921,28.8694698281224,157.832537396544,0.001691147488682,0.001692561229648,27.2519117534753,18.4804226931378,4.74043018125898,-15.2027207844146,-39.6470724887826,26.0010451523222,34.7235397667073,57.1616578166936,76.9851547220171,8.89056525914385,32.2030522899514,56.2677521505892,54.6811037176775,37.31625890362,56.012735341829,159.474633710138,177.007071304201,160.892088676165,192.577040826971,193.464411667589,-0.146194034063009,-0.128199488254411,-0.076125648606814,0.045695716832357,-0.133363458209906,5971.47945762166,15447.9378196709,31360.8333144467,57258.3572078371,93162.1178758983,-18.3024037578556,-9.57096902044816,-8.841443518374,-7.78762730826156,-6.81357838553527,69.7014879805317,0.263629951854875,12.4878676707419,0.026174972231599,3.08073877169524,0.119021387719489,86.1731814673528,0.166669084535695,-1,0.1466833801074,0,0.1257039013058,0.2733677614985,2.85868441739538,1,2214.13647239583,678.191466079917,694.896162230724,3.06853115652078,656.138912723149,687.916059736885,7.98846873311396,6.45393839532864,16128.3091544457,0.854394684124948,2682.741566,210,1,,,,,,,,,,,,,,1,4027.19262695312,-2756.68145295313,-216.974199784026
49,Lousa_15102017,2017,1313,p,2017-10-15 13:00:00,2017-10-15 14:00:00,288.541667,288.583333,rep,1,2,245.5,245.5,1362.13688,955.696145,16.782622,348.300894,14716.427292,9304.498381,3,1,4,183.937564102564,312.876345048032,32,4,Eucalyptus Forests,0,5.82627118644068,51.9067796610169,223,17.1409243697479,0.177287459261025,0.237100759012219,0.089448091088657,0.14945436101658,0.193945384821302,0.268748007557824,31.9931543538904,6.70132204528546,20.712710917078,3764.182839103,977.776445699195,3511.15510140813,6.44618760894431,80203.3868248214,4,71.8315726027141,1015.58477693561,94.571269823062,21.2451865946891,161.897337174075,32.1351021463725,166.163973698751,0.002056834475866,0.002059206729969,28.1557067202179,18.6475920982165,4.48094845906413,-15.0817454559638,-39.3408053191594,23.3055726764419,35.1543330496453,60.9541974565577,75.1906546942543,9.27177063981451,35.2590355996168,50.0250680802828,60.0309874922616,39.3740725775631,55.5315708098806,167.46173963415,175.218164995118,163.843795616222,190.183143489524,193.5107487437,-0.127779955760739,-0.064924759762529,-0.127812908484273,-0.002187294285663,-0.114388071330739,5904.65041720965,15402.5839086705,31306.0060198946,57215.7385919768,93150.4174842332,-19.8591314241456,-10.3747345364123,-9.11598601470927,-7.63906213306289,-6.76193044251364,106.416686589093,0.323408062674382,13.8864530864157,-0.008221479765366,3.08417058673674,0.084412338959152,99.5296339710694,0.173573441068071,3231.97521236497,1.3079566334069,0,0.1902850967639,1.499873620885,1.57046351903999,1,2813.14369874696,494.845416619848,675.536154020152,3.28998665516339,671.487264611403,675.966760855998,7.83560110834301,5.44448800987073,17685.2621499688,0.476842956416423,1270.511174,270,1,,,,,,,,,,,,,,1,2565.05712890625,-1609.36098390625,-168.396722360563
50,Lousa_15102017,2017,1315,p,2017-10-15 16:00:00,2017-10-15 17:00:00,288.666667,288.708333,rep,1,3,2187.5,2187.5,5819.807519,5967.595521,21.494529,46.586871,54746.609676,54988.897623,2,1,4,176.071143085532,327.363654666285,22,4,Eucalyptus Forests,1.48726075825917,3.65719858588321,71.4494697062051,223,16.6670550751024,0.177086073272914,0.237201408390939,0.08774482694223,0.148246340469284,0.194183616511678,0.269008464008942,32.7622081488774,4.83484674412172,17.4085710091261,4094.04142839301,990.949403511061,2027.72178879792,5.92652752709209,65316.8160712331,4,71.0375285511971,1065.25003807654,94.6513197130561,15.8153938661674,183.457927544708,29.3347538973348,177.628205837547,0.004103506563398,0.00419573146386,28.9699068219284,19.4756130303008,3.85059336089942,-14.4705025518112,-39.9055965541527,19.3689137032872,29.8465653562251,67.0146905214936,67.0784777251728,10.7700160372103,35.8986014063375,49.2311334574432,58.3063273172914,47.2020005940357,53.2931488842113,178.51945280579,180.470332055141,182.384211049846,188.017248395194,201.260353479126,-0.015380288474958,0.226253485685486,0.107882717000506,0.051219133852082,0.048628293469661,5758.15039351257,15281.7216347652,31196.2093299627,57121.5160581026,93155.552507373,-10.7171328953672,-10.3596540023736,-10.054425339829,-7.15422889254982,-7.08973626399933,58.8160182791879,0.17324630526264,14.4358539010504,0.042839684921448,5.45222797593967,0.040905846265723,126.540779801659,0.403738500527608,-1,21.4473228562676,0,10.1160233677161,27.1200625463211,0,1,3059.76366582933,478.896309905135,658.798698893845,3.4847772082749,637.447544695919,632.902757210748,-1,6.53741759447759,17949.7155333593,0.425013542445564,3391.34914,450,1,,,,,,,,,,,,,,1,3106.21142578125,2861.38409521875,47.9486936597751
51,Lousa_15102017,2017,1316,p,2017-10-15 17:00:00,2017-10-15 18:00:00,288.708333,288.75,rep,1,3,2512.25,2512.25,5201.981954,5222.5081,1.354403,350.54717,50476.06305,45331.318227,3,1,4,155.188546310054,222.192012846787,22,4,Eucalyptus Forests,1.23610678300613,21.2007894463488,51.6775734912226,223,16.8366799521722,0.176890224309018,0.237226790966586,0.087382874266584,0.147881646138385,0.194053163085134,0.269150900309215,31.2827262369581,4.89256395579501,19.0240777486806,3698.61171139555,993.701183792043,1759.58750804434,6.29095358201583,41918.9312073744,4,70.8668902033929,1075.62699532282,94.6677560826742,11.1795818726758,192.009169491327,23.3199109396293,174.882568818333,0.000859174746265,0.000888476778587,28.7680042833674,19.4099833271535,3.9168369853662,-14.6907140910455,-39.6428999744631,19.2765774926068,29.3732647743146,63.1224301946498,72.4156126567781,9.96299712441663,31.4349683955657,49.5953324257322,59.8804817684682,50.5261324717676,51.289848304762,178.325668468755,182.914322949842,187.987668917618,184.707150881544,208.066134900498,0.019506033965225,0.284662205446458,0.091960534268632,0.022819816858375,-0.076709860153516,5765.41144088191,15285.35814263,31196.3563188032,57105.2221010961,93150.0053163772,-3.56079798001238,-10.2109605391428,-9.96956717293608,-7.26608714700873,-6.95513124926657,56.2789197300317,0.574108410407939,16.6013019397199,0.127301988150694,6.98386136821174,0.056507049013636,115.756811267048,1.41676702838656,-1,12.6841844882001,0,7.2680668812452,17.6789547540866,0,1,1605.20250041544,2414.4026662705,675.034698298298,3.29565504989644,-1,636.40862055869,-1,8.34015664137198,15717.519076933,1.690452549481,5967.595521,510,1,,,,,,,,,,,,,,1,2832.50659179687,2390.00150820312,45.7634811174945
52,Lousa_15102017,2017,1317,p,2017-10-15 18:00:00,2017-10-15 19:00:00,288.75,288.791667,rep,1,3,2385.25,2385.25,6116.57144,8949.2005,4.092921,12.356969,59716.599285,85865.41691,4,1,4,162.976376507604,315.59721699129,22,4,Eucalyptus Forests,1.06254792419761,4.06397195749808,56.78606638186,223,16.4470615514334,0.174758906479418,0.237079103022966,0.086050019787914,0.145635106320907,0.191877823287325,0.270052751987806,28.918165518049,4.78505404944198,21.6250433900542,3124.71613090475,987.815451940478,2016.2630579184,6.87593915618766,25987.8064475139,4,71.1478441733545,1087.80986807254,94.6551232296346,7.67834895028354,174.946182362052,19.1039345254519,171.284902437721,0.071228581238779,0.071684922477217,28.3954929445018,19.2948796310304,3.96217132208105,-14.429750463194,-39.4747341964078,19.3101643691121,29.3605742493948,59.8438541293141,63.00454866433,11.1866032331005,28.8584791008787,50.9159724535125,61.0438362131678,52.6767305450712,49.3522480926223,178.622958522017,185.525861550989,191.56502539376,182.063715199508,216.364388912082,0.09756842288273,0.413843281010054,0.148474616090743,-0.164947944846355,0.026736083592482,5770.06587477798,15284.0833029489,31190.395012892,57087.0656018622,93159.9832523388,2.47818228375619,-9.93009140080509,-9.86632812063606,-7.18188578088523,-6.98099756927549,60.8157081099905,1.32609969637851,17.9170019309836,0.226118929460636,7.80121139667132,0.087242219275733,92.0874998523244,3.09930184970108,10592.9411359069,1.7080584192415,0,1.5445107058958,3.2524414794277,0,1,278.263400256772,225.532552056482,692.555936420463,3.09527547111061,-1,643.470496900934,-1,10.6463997816871,14431.7584843006,2.81701207085384,5222.5081,570,1,,,,,,,,,,,,,,1,2199.21948242188,6749.98101757812,75.4255200515188
53,Lousa_15102017,2017,1321,p,2017-10-15 21:00:00,2017-10-15 22:00:00,288.875,288.916667,rep,1,3,2129.25,2129.25,5003.537467,6437.29468,11.600144,34.136907,48043.005649,69189.15989,7,1,4,217.595562338577,263.142430808656,22,4,Eucalyptus Forests,0.372506608988224,7.06560922855083,42.0451814467676,223,16.760476635514,0.173761188691766,0.23754716593251,0.085357728564165,0.144874037203249,0.190781388721656,0.271296360239782,23.4270072507498,4.82591316993211,29.9501439833935,2019.39000953861,978.189325695272,2896.3317585517,8.54061863057765,18576.2814447333,4,70.8463407049107,1072.22918799412,94.5458789852107,9.17591228439062,173.250647659941,22.0059878045857,189.812530807998,0.000115400479779,0.000115572728117,25.4411698418285,17.9543606695784,4.06138334709104,-13.7240055716973,-38.9332935295404,25.9569791614899,34.5302644177551,58.9801793775964,41.3238519384673,88.6169798605317,32.520267823015,54.601741725644,51.1875699180101,56.2083207507755,30.8074549498597,192.937038118783,196.302563919489,196.968703850864,199.223032814208,264.190981823242,0.112988414823481,0.31590849404964,0.174028038560259,-0.015168350458182,-0.019538798718678,5859.48355183449,15307.3856410932,31193.0920632918,57079.7239355306,93193.5124739813,3.65199070543352,-8.16919660467048,-8.9398865532588,-6.94503996236137,-7.02679545858447,97.4256611722179,1.03982193444944,14.6233701333634,0.111185782567684,8.49641038442006,0.064401977551459,116.65611570921,1.93339826336118,4443.84867856905,75.5064907101122,0,4.2406409005398,76.8280880669262,0,1,352.993647030128,207.824361255247,741.949769006265,2.55165062223118,-1,656.46102378204,-1,14.2335074277965,16284.7406526199,2.19865697520105,2424.847969,750,2,,,,,,,,,,,,,,1,2286.595703125,4150.698976875,64.4789338255834
54,Lousa_15102017,2017,1331,p,2017-10-16 00:00:00,2017-10-16 01:00:00,289,289.041667,rep,7,4,177.25,177.25,2487.985186,2487.985186,39.990004,39.990004,21489.518124,21489.518124,1,1,4,301.586414930556,270.057456358142,22,4,Eucalyptus Forests,0,0,11.9878603945372,227,15.9431843575419,0.174082514989892,0.238558605950477,0.085232922820238,0.144885226996921,0.19123654544878,0.272672939792056,19.7692791472531,7.66048519942675,45.6229847297894,1254.19066632265,980.440472972175,2533.5787818021,11.0065520125122,9244.89258165907,4,43.1748888694471,1066.41535425949,90.974027929495,7.28718013038697,218.195313822328,19.5101518314877,216.081362969536,0.003386068620404,0.003400555986322,21.4240879770649,15.0875621008839,4.35469492063352,-14.2860766468836,-38.8009881972128,42.7953054221697,41.0318372573632,55.6144362972912,58.4084327647431,103.427637378889,28.0105791890536,50.1922020066212,51.767882495708,60.5373904294664,32.3943054952338,212.826906116743,211.189937353907,195.207177806674,203.889381071487,255.921463223579,0.153719288015725,0.274273439641999,0.115485911234812,-0.102660678529817,0.090008309304154,5923.73592876131,15256.4803956193,31103.9165230384,56974.8141546449,93165.4238719967,0.303092073311528,-6.91407039796997,-6.90641125767377,-7.27905946036943,-6.83324612093454,73.6646805479445,-0.130613571537627,15.2854407459109,-0.12002911866494,9.55634944629436,-0.033318115678955,108.185950424349,0.407530482560055,3430.92394733975,85.0025678541983,0,0,85.0025678541983,0,1,314.562840978828,44.732014281757,818.337558830418,1.76636860153308,-1,679.600428979881,-1,15.7032506454541,14009.6065584254,1.45180576055425,,930,2,,,,,,,,,,,,,,1,1009.25958251953,1478.72560348047,59.4346627062461
55,Lousa_15102017,2017,1338,p,2017-10-16 01:00:00,2017-10-16 02:00:00,289.041667,289.083333,rep,6,4,833.25,833.25,-1,7123.34688,-1,38.617032,-1,64241.57161,0,1,4,265.869754196643,115.985007701721,22,4,Eucalyptus Forests,0,5.93895155938952,32.249502322495,227,17.6634708737864,0.172547780013944,0.238366873019015,0.085189956138303,0.144037460746232,0.189356411566048,0.273191789952914,18.6896617614788,8.36682590520081,51.1261240201668,1052.4797609854,969.499854886273,3490.20887176173,11.8519341870553,6944.86235580877,4,42.7837538641705,1072.11448843193,90.8842205797208,6.5545095606164,229.167060126452,17.8654015274582,219.108363216927,0.000154126274748,0.000155544073266,20.1627220960092,14.4532226790592,4.19927941472649,-14.1724183610625,-38.8396058622367,49.8896688235522,45.3607166873184,55.6854450604588,60.7435758774376,105.003404949199,25.8930928134162,44.71361657919,55.7417007738442,61.2074303643124,34.2541252261137,214.510713088555,210.307027176957,198.304821624958,205.106711399668,250.341970841423,0.156368507946527,0.19231593717763,0.076447659968177,-0.126201736970033,0.050777390643311,5922.6989881298,15222.0447367029,31056.7537922004,56915.4509969466,93125.131907971,0.730886355747863,-6.22989342698814,-6.59823214123516,-7.17398848076315,-6.87569126899419,92.9884734640181,-0.222830969967782,17.5614853686423,-0.121074088819716,9.98439533469599,-0.038699574862824,96.9145873943851,0.472292799398753,3419.19386225417,85.6618679091613,0,0,85.6618679091613,0,1,254.520305568473,48.3045510571732,830.777888132061,1.64302000393108,-1,697.993285957397,-1,16.6209444423366,12947.1435935086,1.3884996983626,,990,2,,,,,,,,,,,,,,1,1817.97192382812,5305.37495617186,74.4786832025211
